"","cc","mz","rt","i"
"1857",1971,294.178242528508,790.116,5416.2828304627
"1858",1972,294.207157157149,974.17,10565.5854360534
"1859",1973,294.220087855419,362.6815,5349.91927782446
"1860",1974,294.226196534305,865.153,5613.76510691878
"1861",1975,294.27914432865,1677.13,15444.4882495687
"1862",1976,294.85470778687,102.3895,32516.0838605052
"1863",1977,294.870634792369,93.158,18425.5669796217
"1864",1978,295.103477573917,1937.455,5550.07651356394
"1865",1979,295.104090238618,1895.825,3586.06807763324
"1866",1980,295.104505857975,84.5535,11709.9217842916
"1867",1981,295.112433937259,520.75,7256.07644141019
"1868",1982,295.118183451366,1041.94,34378.820135756
"1869",1983,295.118066222975,959.5455,42232.6541270695
"1870",1984,295.118008580712,1009.18,62297.7494232226
"1871",1985,295.190869281703,739.8565,81119.1264481409
"1872",1986,295.224514207123,1077.94,11232.4987252325
"1873",1987,295.249256746519,98.265,2620.11199984248
"1874",1988,295.28156975816,1676.515,2143.50092439961
"1875",1989,295.299602249611,1511.08,31646.417146047
"1876",1990,296.032846545547,83.946,6784.54651606921
"1877",1991,296.104098924945,1937.71,956.01237896481
"1878",1992,296.122149445925,959.667,6984.30311843258
"1879",1993,296.195018919748,740.106,14669.0641383806
"1880",1994,296.222542103874,887.5205,78949.8399245354
"1881",1995,296.222569305579,994.8975,28291.7723866493
"1882",1996,296.29368261932,1211.61,5383.03066238694
"1883",1997,296.300379240927,1512.21,11705.6491762797
"1884",1998,296.678589711752,782.3655,1442.92326510303
"1885",1999,296.695309183393,461.267,2225.31626680353
"1886",2000,296.869654796636,92.88,2932.76105741943
"1887",2001,297.08328081196,1335.115,10513.6782833094
"1888",2002,297.083032929526,1094.265,44990.6341578166
"1889",2003,297.083017212454,1220.18,15748.0424254742
"1890",2004,297.082728240106,1609.35,7273.33801814533
"1891",2005,297.133850085084,954.9105,89116.8230586968
"1892",2006,297.133804164604,983.673,105954.128994504
"1893",2007,297.133896303191,924.905,90458.6383152131
"1894",2008,297.133929871577,877.3915,14918.3560780069
"1895",2009,297.208509073364,1141.41,3957.13280552434
"1896",2010,297.21553524485,104.301,11785.9868618057
"1897",2011,297.226162153577,888.393,20115.6815006838
"1898",2012,297.32052002873,1651.62,5599.41968709138
"1899",2013,298.025510165988,92.158,4330.03709054303
"1900",2014,298.08418788087,1094.265,13208.1741929739
"1901",2015,298.084993400028,1220.54,3978.39952939482
"1902",2016,298.085559860473,1335.27,3090.53819966245
"1903",2017,298.097362097654,150.1935,361118.268681543
"1904",2018,298.097578767091,166.436,297117.781543588
"1905",2020,298.140779481297,82.6605,6976.84592392397
"1906",2021,298.200659087717,640.0075,3437.81612503365
"1907",2022,298.218214859795,104.166,45353.7107538566
"1908",2024,298.324236469173,1651.625,27762.7370644933
"1909",2026,298.346816975825,1230.48,3384.85390351222
"1910",2027,299.057312237707,79.91,3513.52758538637
"1911",2028,299.081901228753,1094.245,7933.32860310872
"1912",2029,299.082558043302,1220.78,2242.9193582794
"1913",2030,299.100829224162,150.46,55813.9102980514
"1914",2031,299.10771213689,115.017,13215.2087048117
"1915",2032,299.116883344262,78.661,3466.65119612774
"1916",2033,299.14938659799,447.9705,28800.1145147087
"1917",2034,299.145175759945,82.802,18147.9657111857
"1918",2035,299.149098845063,516.012,13763.6915488888
"1919",2036,299.150050473431,545.784,6296.73778866759
"1920",2037,299.162347660964,1078.805,15481.0342212026
"1921",2038,299.164161368393,88.92,10678.4020834263
"1922",2039,299.163040129799,640.822,3466.82964928231
"1923",2040,299.174387100523,107.974,9356.85022789804
"1924",2041,299.184075393876,865.387,3278.54565858382
"1925",2042,299.201275628756,1711.39,3403.26892338851
"1926",2043,299.221541353399,908.903,5288.78036300543
"1927",2044,299.222249451202,107.8625,11327.0483721671
"1928",2045,299.258507664497,1297.815,23962.4022957152
"1929",2046,299.258281079687,1088.365,53529.1474927409
"1930",2047,299.258194063728,1068.23,11713.7434082522
"1931",2048,299.272469350493,1899.495,3843.21227727375
"1932",2049,300.081417663579,1094.515,1481.94243967692
"1933",2050,300.12210765358,78.4105,22955.2712367484
"1934",2051,300.129905399105,521.002,7670.4284856489
"1935",2052,300.149270980673,82.6615,238694.698248347
"1936",2053,300.167210012976,88.9135,42557.3123330844
"1937",2054,300.26386321402,1297.62,3451.24307378133
"1938",2055,300.261402423372,1088.98,9942.72561505288
"1939",2056,300.289875503009,1394.905,7153.58561197917
"1940",2057,300.289309812647,1309.145,10220.7289768577
"1941",2058,300.326414614769,1144.47,45230.5310868862
"1942",2059,300.339083047519,1226.02,2683.74320731064
"1943",2060,300.863649114537,93.6345,26831.6708172493
"1944",2061,300.947259943824,93.878,504684.127205694
"1945",2062,301.048893789012,83.906,6797.7625462848
"1946",2063,301.096224643447,96.785,4880.26538528375
"1947",2064,301.12532259399,78.41,51963.7872464494
"1948",2065,301.142338084175,1107.45,46091.0430715247
"1949",2066,301.153542048132,82.6615,2355891.63369666
"1950",2067,301.167576664806,89.295,67122.3434100825
"1951",2068,301.180680701233,994.177,6315.84817461105
"1952",2069,301.211864744039,1268.5,32767.5507218158
"1953",2070,301.210105828444,639.573,4140.10566113753
"1954",2072,301.216094185084,1189.375,8321.31860008044
"1955",2073,301.285131239138,1030.44,6237.71206439856
"1956",2074,301.291150243771,1309.28,1604.30964533488
"1957",2075,301.296636475118,82.65,50996.8245013307
"1958",2076,301.330034513806,1144.22,10666.4763212208
"1959",2077,301.95108140092,93.8965,32375.7502333197
"1960",2078,302.139947524787,77.9095,6522.1009615923
"1961",2079,302.145409361871,1110.12,9842.75104686223
"1962",2080,302.156779517777,82.6615,6781460.07049418
"1963",2081,302.203588997439,245.7765,26192.9971253993
"1964",2082,302.215260446306,1093.13,65591.8567072551
"1965",2083,302.215171964214,1268.32,5240.10419500657
"1966",2084,302.243278402005,561.3045,5824.74478949727
"1967",2085,302.268658070333,983.174,2306.40231331714
"1968",2086,302.299845325367,82.6615,392214.489213125
"1969",2088,302.305029192601,1362.305,4312.45299194633
"1970",2089,302.946268242895,93.878,79597.2783587551
"1971",2090,303.040904333488,114.9635,2719.35794422467
"1972",2091,303.090025102078,94.3625,2568.14829700613
"1973",2092,303.122209193146,599.6755,11131.7823295681
"1974",2093,303.124108549138,566.801,4689.51688563326
"1975",2094,303.140626616354,78.6595,31297.8768808167
"1976",2095,303.15601336251,82.6605,121050.671861675
"1977",2096,303.174197617284,867.0195,31742.9516436064
"1978",2097,303.219512577768,1093.33,13110.4632276301
"1979",2098,303.229447710214,1268.35,5158.27352716928
"1980",2099,303.231570924978,750.61,3689.00528207589
"1981",2100,303.245512110564,1084.705,3322.46124693347
"1982",2101,303.253252645747,1249.26,77380.2383531494
"1983",2102,303.289589395038,1143.7,2225.5305327804
"1984",2103,303.288959786496,1348.655,3483.23096235063
"1985",2104,303.30430724608,1515.08,8561.25048844222
"1986",2105,303.943670206371,94.356,4750.97808757215
"1987",2107,304.12669794639,115.171,12389.1584897704
"1988",2108,304.160378871092,82.6785,95681.2246850198
"1989",2109,304.158533404341,646.327,2579.88406916371
"1990",2110,304.178469986969,867.146,4893.56527702518
"1991",2111,304.219484730911,1093.24,6678.66618693155
"1992",2112,304.257095677306,1249.215,27916.8735516863
"1993",2113,304.264557988344,1362.04,23305.5309041341
"1994",2114,304.300154088549,2549.64,115079.491665274
"1995",2115,304.300860082285,1109.695,12043327.8937096
"1996",2116,304.300309143342,1023.44,96081.2553698235
"1997",2117,304.300430834233,1063.98,329964.879915806
"1998",2118,304.444602797081,1108.165,748354.267776128
"1999",2119,304.9472647977,93.8965,3510.42720569887
"2000",2120,305.192888881161,107.907,5783.84544321534
"2001",2121,305.225362674669,1093.13,78068.95202186
"2002",2123,305.265489861409,1362.165,6569.33094954242
"2003",2124,305.303849414037,1109.695,2643955.76928348
"2004",2125,305.303731363454,1023.19,20279.592290197
"2005",2126,305.303532420528,1062.59,71914.3053470292
"2006",2127,305.314325495297,1584.64,2890.07010940171
"2007",2128,305.314764553288,1899.19,2565.4716589496
"2008",2129,305.448646737169,1110.705,94836.7768491109
"2009",2130,306.051241428955,114.5985,4940.50355345013
"2010",2131,306.076795076272,83.6605,19241.066415698
"2011",2132,306.128504185859,87.142,10012.3894618969
"2012",2133,306.184038535847,485.266,2561.27556169159
"2013",2134,306.228753033034,1093.22,12492.4670363724
"2014",2135,306.23824408617,108.888,5954.02234567203
"2015",2136,306.263033134728,798.8725,2361.38941555473
"2016",2137,306.263603106081,1233.29,5593.22017085154
"2017",2138,306.277773513933,1416.945,3691.39796315858
"2018",2139,306.306962700224,1109.475,288931.194130843
"2019",2140,306.327738487142,1899.075,4549.55727441201
"2020",2141,306.870909990155,2605.655,4086.58016567116
"2021",2142,307.043828855891,97.1275,20557.6777441207
"2022",2143,307.084952278211,82.0305,128608.527465614
"2023",2144,307.109518358899,1863.44,1701.2782215693
"2024",2146,307.127295441331,150.927,16121.8470236463
"2025",2147,307.168900233409,646.011,3730.9340264369
"2026",2148,307.188870701114,866.893,3096.50527514887
"2027",2149,307.223997314029,1093.8,6000.00918451945
"2028",2150,307.230201773293,82.195,3086.69878738262
"2029",2151,307.24283928837,109.152,17937.3516797129
"2030",2152,307.255793990918,540.042,3704.57155305242
"2031",2153,307.260455148234,1362.545,5380.7143677474
"2032",2154,307.586015142725,81.928,33738.6087150333
"2033",2155,308.092296324604,88.4135,1126761.13218486
"2034",2156,308.092103020214,135.331,82715.5400981443
"2035",2162,308.125385321673,166.6575,90520.6017857068
"2036",2163,308.127548856929,150.5685,124716.082011041
"2037",2164,308.190902427894,867.0195,38599.8915829386
"2038",2165,308.279251546951,1116.205,4635.35846573512
"2039",2166,308.294714783402,1694.515,15234.5714826762
"2040",2167,308.29471924011,1388.3,14577.8963426283
"2041",2168,308.34344265667,1898.94,3071.22678629557
"2042",2169,308.591596918847,81.945,4546.52948790972
"2043",2170,308.850800674549,94.0075,5237.18478251956
"2044",2171,308.935637643243,93.323,7554.76216186956
"2045",2172,309.063114118031,114.4785,5025.80763956657
"2046",2173,309.094805095663,88.4135,148643.884714005
"2047",2174,309.134088571697,150.0635,262436.114243907
"2048",2175,309.13405101177,165.936,203900.350973343
"2049",2176,309.19569786329,867.143,5277.22361379061
"2050",2177,309.207240073613,1024.315,16849.8199539185
"2051",2178,309.241852330639,924.909,17771.1628299452
"2052",2179,309.296615118812,1388.3,3121.89108807542
"2053",2180,310.091420357315,88.4135,69926.0909240301
"2054",2181,310.204077619221,1052.585,2087.49978029378
"2055",2182,310.212101117262,1024.19,3717.14498520085
"2056",2183,310.234610425311,88.41,994.77272218175
"2057",2184,310.237474953195,1211.06,3915.82959909929
"2058",2185,310.310315548561,1458.44,21922.4732519987
"2059",2186,310.311000217649,1441.065,365993.551787681
"2060",2187,310.457409416363,1443.81,1108.20274806023
"2061",2188,310.82718170826,101.966,7292.46575632969
"2062",2189,310.843683695504,93.8875,3540.18247301005
"2063",2190,311.096803904667,84.91,12176.3204578984
"2064",2191,311.127770429757,1013.94,4861.46549508232
"2065",2192,311.131492289593,152.22,21857.035051289
"2066",2193,311.219806613099,798.8735,10429.3492513502
"2067",2194,311.241893915791,461.018,1902.04153837089
"2068",2195,311.258191401353,1536.785,28713.5366914159
"2069",2196,311.25782628764,1065.94,12316.3490490681
"2070",2197,311.258404864644,1147.58,24803.7517581462
"2071",2198,311.258064758119,1166.23,10454.2735052321
"2072",2199,311.258066911369,1652.37,19319.349697766
"2073",2200,311.257735134377,1768.535,6314.98700637859
"2074",2201,311.275980445101,1097.28,4716.04313807964
"2075",2202,311.296635387437,1459.69,4788.85634635429
"2076",2203,311.314001035453,1441.065,79224.1650768449
"2077",2204,311.599397302984,81.9105,80607.9719995599
"2078",2205,311.745759708614,81.407,1347.79253614267
"2079",2206,311.984760639039,91.093,3279.80442311706
"2080",2207,312.05750970427,97.357,3680.4273825528
"2081",2208,312.071008768234,77.801,3444.4807120292
"2082",2209,312.101032518722,81.9105,278445.063865319
"2083",2210,312.217252943241,765.357,10444.1717720492
"2084",2211,312.247807916272,82.096,4946.05065405752
"2085",2212,312.255257941528,1166.105,10507.1456979631
"2086",2213,312.260099287854,1066.09,2781.47031765229
"2087",2214,312.261155014232,1147.77,5357.08693209253
"2088",2215,312.301438897415,919.1525,1857.24814055248
"2089",2216,312.318119577341,1441.185,8841.10998085704
"2090",2217,312.326560599182,1500.08,69473.9159291585
"2091",2219,312.601596741541,81.954,51723.1283652378
"2092",2220,313.100599038694,81.911,39900.0224972154
"2093",2221,313.143983362795,1095.07,79844.4727400354
"2094",2222,313.193378439323,1261.795,29174.8036753337
"2095",2223,313.237103849971,1104.15,6950.70939894802
"2096",2224,313.274028718857,1833.42,32023.5398244753
"2097",2225,313.275059814283,1344.03,4075094.63131164
"2098",2226,313.273921668224,1613.065,14252.1918942584
"2099",2227,313.273128648498,1225.89,17080.6400238534
"2100",2228,313.273596624334,1137.33,9110.1996866862
"2101",2229,313.274121203914,1793.91,25558.1262726594
"2102",2230,313.273423408526,1208.32,9237.41359800865
"2103",2231,313.288843839323,1899.19,3932.73298899333
"2104",2232,313.308024826383,1511.33,4858.04971831428
"2105",2233,313.328920734898,1500.08,16379.7076034044
"2106",2234,313.342527935368,1676.88,11859.7869667807
"2107",2235,313.421617377034,1344.155,63658.7830403646
"2108",2236,313.601298491478,82.034,4522.96203345525
"2109",2237,313.999828142531,92.7425,16926.6712533142
"2110",2238,314.104407717792,79.659,7203.89595304345
"2111",2239,314.147942554005,1095.07,16101.7733333726
"2112",2240,314.19645664266,1261.665,5350.40072377523
"2113",2241,314.212447203929,1166.15,6867.2122215983
"2114",2242,314.277150490524,1833.3,7061.38246252115
"2115",2243,314.27797381502,1344.03,625577.652111779
"2116",2244,314.270879859682,1135.605,2774.98551940918
"2117",2245,314.276444474793,1613.05,2916.40359054178
"2118",2246,314.274481099075,1227.75,3398.30927717162
"2119",2247,314.986136662117,92.15,6824.30260386492
"2120",2248,315.094801371134,1094.49,12213.321233327
"2121",2249,315.10330679913,82.828,4653.90797860528
"2122",2250,315.120013556852,88.16,8799.57427008077
"2123",2251,315.124622098981,898.905,5072.753987365
"2124",2252,315.196088704722,923.4065,14816.6705592727
"2125",2253,315.264245965944,862.1525,9549.39618647938
"2126",2254,315.280246564146,1344.03,102443.727137898
"2127",2255,315.613337383495,81.971,4911.67366755976
"2128",2256,316.075390557616,96.8825,8054.62542398467
"2129",2257,316.095984020021,1093.85,2620.95229363837
"2130",2258,316.119306906058,88.1615,48841.8752610289
"2131",2259,316.198204307316,923.1575,4617.4913967977
"2132",2260,316.230914966349,1138.46,5403.51533635385
"2133",2261,316.253654781091,244.954,19958.3743763995
"2134",2262,316.284704797535,1089.15,15445.6320097968
"2135",2263,316.283133189997,1344.28,8051.01401660634
"2136",2264,316.285075648192,1187.475,5435.85292881733
"2137",2265,316.616083345439,81.928,88273.8469816875
"2138",2266,316.763762604573,81.911,1780.00449642236
"2139",2267,316.837840646463,95.155,49103.6711417992
"2140",2268,316.921271007594,94.123,536260.061748934
"2141",2269,316.981578491475,1156.86,1645.6621132105
"2142",2270,317.004152033103,91.9125,16344.1448272458
"2143",2271,317.077221109831,96.962,23921.0175652302
"2144",2272,317.118014940652,80.5955,128399.014514728
"2145",2273,317.122265361871,88.42,383606.944135634
"2146",2274,317.172703625429,796.6225,42231.3896714757
"2147",2275,317.172964314058,740.2305,19627.4908721322
"2148",2276,317.189860269078,930.6635,24538.4064487763
"2149",2277,317.189264913825,583.812,5849.38224076828
"2150",2278,317.269065658286,1297.815,62090.8743508148
"2151",2279,317.265354785361,82.096,3928.91795763989
"2152",2280,317.264474156179,1268.52,3159.24630982962
"2153",2281,317.304554674882,1396.135,3952.50620922045
"2154",2282,317.301972578641,1187.98,2777.06912994385
"2155",2283,317.366219192083,1139.28,2588.44875655304
"2156",2284,317.616082297999,82.0305,16995.323564922
"2157",2285,317.925491573132,94.1465,34798.00594134
"2158",2286,317.992061075746,91.914,10251.827006756
"2159",2287,318.125972203664,88.4135,1189343.62408426
"2160",2288,318.172774569314,749.107,6053.3363148485
"2161",2289,318.192108427942,930.662,4384.89943184588
"2162",2290,318.199062396719,113.8685,8510.33782701148
"2163",2291,318.27254260536,1297.89,12909.3036992276
"2164",2292,318.279117946016,955.541,8340.46746869951
"2165",2293,318.299482907447,1151.605,1958.86888864853
"2166",2294,318.30003566761,1192.44,5200.85041163272
